id,image_path,label,text,reason
37628,37628.png,1,,mocks the females for being such poor drivers that driving drunk would be safer than them.
37629,37629.png,1,,mocks the blacks for their history of slavery at the hands fo the whites.
37641,37641.png,1,,slanders the muslims as terrorists that even make their children bombs.
37806,37806.png,1,,derides the whites as violent idiotic and trash and asks for them to be spayed or neutered.
37859,37859.png,1,,dehumanizes the females as sex objects that should be clamped in pillories if they run.
37862,37862.png,1,,uses derogatory terms against the people with intellectual disabilities by calling them retarded.
37895,37895.png,1,,objectify the females by referring to them as dishwashers.
37902,37902.png,1,,insults the blacks by suggesting that it is better to be blind than to be black.
37904,37904.png,1,,insults the lgbt community by suggesting they do not deserve to go to heaven.
37915,37915.png,1,,mocks the people with physical disabilities by making fun of people with drawfism by calling them midgets.
37921,37921.png,1,,insults the females by implying that women are only suitable for making sandwiches.
37924,37924.png,1,,vilifies the muslims by suggesting that they would be happy to see non-muslims being killed.
37948,37948.png,1,,insults the jews by calling them dirty.
37965,37965.png,1,,vilifies the muslims by implying that they are terrorists.
37980,37980.png,1,,insults the lgbt community by suggesting that transgender people are mentally ill.
38051,38051.png,1,,objectify the females by referring to them as dishwashers.
38094,38094.png,1,,insults the lgbt community by suggesting that being gay is undesirable and insulting.
38129,38129.png,1,,insults the jews by making fun of how the jews were hunted down and captured in world war 2.
38145,38145.png,1,,insults the people with physical disabilities by making fun of a black woman with dwarfism by telling her to stop being a little bitch.
38179,38179.png,1,,insults the muslims by calling them dog shagging cunts.
38209,38209.png,1,,insults the blacks by suggesting that they are monkeys with monkey instincts.
38246,38246.png,1,,insults the jews by trivializing the systematic killing of the jews by hitler in world war two by comparing it to the religious conflicts between jews and islamic extremists.
38271,38271.png,1,,insults the lgbt community by invalidating the queers by suggesting that there should not be more than 2 genders.
38419,38419.png,1,,insults the jews by making fun of the killing of the jews in world war two.
38427,38427.png,1,,insults the blacks by suggesting that they are criminals who get in trouble with the police.
38461,38461.png,1,,vilifies the muslims by implying that islam is a violent religion.
38495,38495.png,1,,disrespects the jews by mocking the killing of jews in concentration camps and attributing it to the people who were just doing their job.
38546,38546.png,1,,insults the jews by making fun of the killing of the jews by hitler in world war 2.
38590,38590.png,1,,mocks the new zealanders by referring to the christ church shootings as a video games called call of duty.
38621,38621.png,1,,insults the blacks by implying that blacks are all poor and need food stamps.
38624,38624.png,1,,derides the immigrants by suggesting that they should not be residents of the us.
38625,38625.png,1,,insults the jews by making fun of the systematic killing of the jews in world war 2.
38641,38641.png,1,,ridicules the chinese people by suggesting that they eat cats.
38647,38647.png,1,,vilifies the muslims by referring to them as terrorists.
38697,38697.png,1,,derides the muslims by insinuating that they engage in domestic violence and child marriage.
38704,38704.png,1,,insults the blacks by using the word niggers to refer to chicken nuggets.
38724,38724.png,1,,vilifies the immigrants by suggesting that they are invading the united states.
38741,38741.png,1,,ridicules the mexicans by implying that mexican children are taught how to climb border walls in school.
38742,38742.png,1,,ridicules the africans for being too poor to afford food to eat.
38752,38752.png,1,,insults the lgbt community by calling them mentally ill.
38761,38761.png,1,,vilifies the muslims by implying that they are killers.
38912,38912.png,1,,mocks the people with physical disabilities by making fun of how wheelchair-bound people aren't able to stand to go fishing.
38927,38927.png,1,,incites violence against the muslims.
38954,38954.png,1,,insults the jews by making fun of the killing of the jews in world war 2.
38961,38961.png,1,,insults the lgbt community by implying that transgender people should be removed from the military.
38962,38962.png,1,,vilifies the muslims by implying that they are terrorists aiming to harm the usa.
39012,39012.png,1,,incites violence against the muslims.
39028,39028.png,1,,incites violence against the females by suggesting that they should be shot just like in video games.
39056,39056.png,1,,insults the jews by making fun of the killing of the jews in world war 2.
39058,39058.png,1,,uses derogatory terms against the blacks by calling them niggers.
39067,39067.png,1,,vilifies the muslims by insinuating that they are killers and will even kill their sympathizers.
39085,39085.png,1,,uses derogatory terms against the muslims by telling them to fuck off.
39148,39148.png,1,,insults the people with intellectual disabilities by trivializing autism by saying that a dog has autism.
39156,39156.png,1,,degrades the females to be only suitable for housework.
39164,39164.png,1,,incites violence against the lgbt community.
39285,39285.png,1,,objectify the females by referring to them as dishwashers.
39408,39408.png,1,,ridicules the muslims by suggesting that women aren't allowed to drive.
39420,39420.png,1,,insults the muslims by mocking muslim countries for stoning people for their crimes.
39427,39427.png,1,,"insults the whites by calling them trash, suggesting that they are worthless."
39470,39470.png,1,,insults the females by suggesting that women are belong in the kitchen and should be subservient to men.
39472,39472.png,1,,uses derogatory terms against the muslims to refer to them as cunts.
39475,39475.png,1,,insults the japanese by making fun of the atomic bombings of japan in world war 2 by referring to the dead japanese as rice krispies.
39528,39528.png,1,,objectify the females by referring to them as dishwashers.
39541,39541.png,1,,insults the muslims by deriding them for speaking out against the flaws of the usa.
39625,39625.png,1,,vilifies the muslims by suggesting that they are terrorists.
39741,39741.png,1,,objectify the blacks as farm equipment.
39748,39748.png,1,,disparages the immigrants by referring to them as invaders.
39784,39784.png,1,,ridicules the muslims by suggesting that they have sex with goats.
39785,39785.png,1,,insults the blacks by insinuating that they are slaves.
39816,39816.png,1,,uses derogatory terms against the mexicans to call them stupid.
39870,39870.png,1,,mocks the muslims by insinuating that they are terrorists responsible for the 9/11 attacks on the usa.
40136,40136.png,1,,mocks the new zealanders for the christchurch shooting by referring to it as call of duty.
40153,40153.png,1,,ridicules the muslims by implying that they are terrorists that use bombs as calculators.
40158,40158.png,1,,mocks the muslims by suggesting that they condone suicide bombing.
40182,40182.png,1,,insults the lgbt community by implying that gay people should not be able to raise children.
40216,40216.png,1,,insults the females by objectifying them as things to be won in a race.
40257,40257.png,1,,mocks the lgbt community by suggesting that lgbt is a virus that causes you to turn into a gay zombie.
40291,40291.png,1,,ridicules the whites by suggesting that they engage in necrophilia and bestiality.
40293,40293.png,1,,insults the people of color by suggesting that they are taking up new job opportunities and supporting trump in making america white again.
